image_id,word_id
02125,1282
22117,38
22116,38
65639,279
65638,279
22113,38
65633,1384
65630,873
65637,874
48274,1518
02128,1282
02129,1282
46762,1507
43255,1486
13710,57
43257,1486
43703,1189
43700,1189
47028,1510
51081,46
33426,1448
52288,985
60379,1026
32562,1802
29898,1784
48706,972
11413,1666
57706,1569
57707,1569
11416,1666
11418,1667
55560,1243
51662,1226
51660,1226
51667,1226
51889,325
51887,325
51886,325
51885,325
51884,325
51883,325
56031,1003
56030,1003
56035,1003
56038,1003
36264,419
36266,419
36260,419
36261,419
36262,419
36263,419
49730,975
36269,419
09179,189
02131,1282
24349,1760
46495,1505
46759,1507
42076,941
07237,656
46754,1507
46753,1507
46752,1507
64271,104
20162,687
48614,762
48340,1519
48341,1519
16873,1714
16872,1714
66796,1035
16877,1714
58745,1972
28649,405
26483,1770
28648,405
24345,1760
19335,525
66538,596
15844,1368
37026,926
55849,784
36998,423
07234,655
57141,611
21373,1398
36992,423
36993,423
53623,1549
36994,423
36995,423
49693,443
49692,443
49691,443
37022,926
49697,443
49695,443
49694,443
18879,523
49699,443
57395,1963
21356,1397
57243,1010
00871,1287
10594,668
00874,1287
61221,1986
26919,1130
01878,1297
26917,1130
26915,1130
26914,1130
05808,263
05803,263
05804,263
09726,190
09725,190
09723,190
09722,190
09721,190
41030,92
08452,663
08450,663
07230,655
18294,276
18291,276
18290,276
18292,276
53675,1238
18298,276
33480,162
40477,570
14734,1361
41094,1474
30271,905
03268,258
42764,1864
45910,754
46589,1198
07099,0
38243,931
06922,1637
42762,1864
46580,1900
31583,1794
31324,293
41099,1474
31320,293
07272,493
07271,493
14102,1689
23639,399
23638,399
07274,493
23634,697
23630,697
48978,317
19770,527
65954,1145
48974,317
48976,317
48971,317
55636,1244
48973,317
48972,317
25920,547
25926,547
09842,837
55632,1953
09716,1339
56108,1004
45057,1502
11293,1665
23451,538
09715,1339
23987,1121
40235,1468
44534,1878
44532,1878
39116,1465
39115,1465
39118,1465
01159,1042
17633,679
17160,863
32338,44
55911,1955
32333,44
55913,1955
25721,1766
32337,44
06052,821
69545,104
69544,137
69547,179
69546,17
69541,1037
69542,1599
21175,392
21172,392
63726,802
63724,802
63723,802
63722,802
46590,1198
24989,1414
65408,56
65409,56
65405,149
61987,341
61986,341
65400,196
65401,196
65402,20
65403,20
32963,415
16238,1090
43067,233
43062,233
43061,233
26162,115
26163,115
26166,115
63589,136
63588,136
63851,1037
05656,488
05654,488
63587,136
05652,488
63856,1037
55814,1000
17381,864
01729,632
01727,632
01726,632
01724,632
22913,695
22912,695
10592,668
19912,1737
60583,792
41938,430
41939,430
38401,1462
45692,752
41931,429
57041,133
57040,133
57042,133
57045,133
57044,133
06313,823
14129,1359
33465,724
58649,460
33460,724
17733,1
62988,30
62458,622
17734,1
01477,1292
62987,30
62452,622
62453,622
33000,1806
27557,1422
01474,1292
02586,257
02587,257
02584,257
02585,257
02583,257
22772,1752
24136,1409
06319,823
02589,257
23581,283
51827,1929
23580,283
33205,218
54764,1556
14385,510
33206,218
34961,416
34965,416
09808,836
66585,329
04294,815
20408,690
04290,815
04291,815
04292,815
39750,569
66580,784
51020,768
45196,1886
66581,456
23589,283
18946,1731
51023,768
20923,1108
56344,1006
12977,507
12973,507
12970,507
12971,507
53875,991
50547,980
41487,1181
29008,1782
45198,1886
50549,980
41485,1181
44132,947
50548,980
41482,1181
62150,1588
51544,983
51545,983
45199,1886
48490,970
28395,1141
17900,1098
15479,1087
62615,1031
15476,1087
15477,1087
29407,903
15475,1087
66100,1450
26768,116
26766,116
26767,116
10595,668
66359,960
02961,638
66609,334
57413,1011
66355,94
66606,14
66605,614
66604,249
66603,249
66602,1013
66352,1194
01923,1298
51027,768
01924,1298
01927,1298
01926,1298
54252,1947
61370,1027
61371,1027
08866,665
08865,665
08863,665
08862,665
08861,665
08860,665
19200,1386
45330,1194
53872,991
28205,86
28204,86
28201,86
57208,1251
28203,86
28202,86
06933,653
06932,653
06931,653
06930,653
06937,653
06935,653
61512,1988
57543,1965
22462,1114
13737,1357
13735,1357
13734,1357
13733,1357
53873,991
49090,1918
66042,1693
49093,1918
11380,1074
02616,1045
11382,1074
49540,587
11384,1074
22502,396
40397,1179
54008,1552
02614,1045
07287,658
51068,46
19409,279
19408,279
19407,279
51064,46
51067,46
51066,46
51061,46
51060,46
51063,46
45367,959
02611,1045
43180,69
17384,864
60353,252
60352,252
60350,252
60357,252
60354,252
57728,1012
57729,1012
23844,1119
23842,1119
23840,1119
23841,1119
57725,1012
57726,1012
65875,549
65874,285
65653,152
65652,152
27172,402
65870,115
65873,285
65659,529
44237,1191
69376,406
69377,715
69375,901
40398,1179
69370,86
56051,1245
56052,1245
56054,1245
45469,1890
43989,1490
43988,1490
43986,1490
31221,1791
08443,1062
38216,1833
02353,476
02351,476
02350,476
02356,476
07130,1640
42588,1185
42589,1185
46001,438
42585,1185
31220,1791
49149,1215
64292,17
64293,17
64291,17
03419,641
35988,1820
65806,888
16811,861
02276,1299
53038,1935
12122,504
10141,500
10147,81
40988,229
63113,347
40985,229
40986,229
40987,229
58980,1578
10656,1070
54956,996
54957,996
57746,1571
54955,996
37006,1458
49320,1216
37003,1458
37001,423
32447,295
35986,1820
09127,1063
09128,1063
33172,1445
26971,41
26973,41
26972,41
26975,41
26974,41
26976,41
45865,1196
59840,1977
49411,1919
45866,1196
49941,1217
09214,833
05358,1631
32052,1797
01118,1606
58183,1018
58182,1018
58185,1018
32449,295
45060,955
45061,955
45062,955
45064,955
04198,354
28109,22
04193,354
41582,1475
04190,354
44333,576
09840,837
44335,576
44334,576
08474,1329
28003,712
08470,1329
08472,1329
33696,917
54377,779
58327,1959
58452,459
54370,1554
58450,459
54378,779
62247,74
62246,74
62245,74
62244,74
62248,74
34208,562
63560,1276
30528,1434
65373,1077
59849,1023
30526,1434
34204,562
34205,562
34206,562
34207,562
35159,726
35158,726
47983,1896
35156,726
35155,726
63918,1598
59848,1023
07074,0
07070,0
66166,425
66164,736
66162,424
66161,930
42516,1471
31346,1438
31347,1438
51476,982
51477,982
51475,982
51478,982
15043,84
59320,251
61745,795
27767,158
27766,158
27765,158
61740,795
29615,1143
25948,1128
29616,1143
20869,1395
25941,1128
25942,1128
25945,1128
25946,1128
23475,1406
23474,1406
23473,1406
23471,1406
23470,1406
23479,884
53041,1935
30584,1787
62785,1997
43571,573
43572,573
35339,564
35338,564
32311,160
32312,160
43573,573
51292,770
51290,770
58944,617
59842,1977
15849,1368
58946,1020
63622,801
10970,110
10972,110
10973,110
10976,110
52926,449
52921,449
52920,449
26499,401
19656,1389
26496,401
26497,401
26494,401
26495,401
46491,1505
46492,1505
46493,1505
03207,1306
19654,1389
46497,1505
36489,1824
19655,1389
63502,1034
55999,1002
65468,1705
22702,694
22700,694
65462,673
65460,379
65461,856
65466,1367
65467,514
65464,1088
65465,513
26142,1419
43513,1866
49779,1921
05109,487
05108,487
05103,106
46276,124
46272,124
65699,1111
24381,888
03757,1309
14202,1690
42664,1483
11623,147
11622,147
11621,147
11627,147
11625,147
11624,147
11628,147
57063,248
57061,248
57060,248
21413,532
11978,1670
21412,532
54563,172
54562,172
54561,172
54567,172
17758,202
26937,1771
45164,1885
05688,1051
27439,1136
24176,887
53294,171
53295,171
13199,20
13198,20
53292,171
53293,171
24174,887
13196,20
63876,628
63875,628
16319,1710
63873,628
65942,717
63879,628
62650,469
04505,259
04506,259
04507,259
66790,626
53855,1942
61850,1991
04508,259
04509,259
66383,1903
14368,854
27745,1774
20393,689
20392,689
20390,689
20396,689
10089,840
40581,1180
65778,1405
02653,1614
65779,538
44224,1495
58829,1576
41775,1857
41777,1857
04768,261
04769,261
59139,1579
59133,1579
59135,1579
53850,1942
36399,1823
37940,1832
33229,218
15907,1369
26916,1130
30755,1147
15900,1369
08755,664
39347,932
39348,932
39349,932
08089,1649
08088,1649
46433,582
50244,1218
26701,709
26706,709
18761,1729
46436,582
66370,964
66377,1506
66375,582
66374,439
06629,1055
06628,1055
06626,1055
06625,1055
65483,1092
06620,1322
65863,1417
03237,480
03235,480
03234,480
66081,1157
66080,917
66087,918
66088,919
33003,1806
28739,901
27553,1422
50139,764
04157,814
40829,1852
54082,598
28737,901
04156,814
04155,814
06486,19
12408,1347
43217,234
43219,234
43218,234
45864,1196
28775,713
07682,1059
07680,1059
11364,503
11365,503
11362,503
11360,503
11361,503
65958,555
32813,414
32812,414
55746,783
32814,414
45166,1885
61138,1984
20623,1106
20622,1106
35458,89
02010,1611
35452,89
35453,89
35456,89
35454,89
35455,89
23868,698
51622,242
51621,242
02014,1611
06302,1635
07038,1323
02012,1611
51628,242
65853,546
65852,1127
65850,1416
27159,550
65854,114
65677,37
27155,550
27157,550
65672,531
27152,550
27153,550
37196,731
69358,286
69359,40
01490,351
69354,892
22115,38
69352,545
69353,114
22114,38
39647,1846
44783,1499
14367,854
25422,1415
01495,351
30875,1435
25427,1415
42217,1479
42039,1478
08974,1655
14366,854
29791,1428
53196,1938
00943,1602
45090,1503
00944,1602
53199,1938
53198,1938
65635,62
63689,1277
02485,1613
65634,388
02483,635
02480,635
61827,1586
12101,1345
12100,1345
12109,1345
56076,1559
56073,1559
03756,1309
23428,1755
56078,1559
53371,327
53370,327
57302,331
57303,331
53375,327
10166,81
21706,393
21704,393
63468,348
05596,186
21252,204
05598,186
05599,186
14888,10
65943,1785
33051,558
14882,10
14883,10
14884,10
14885,10
14887,10
45262,93
45263,93
45261,93
45267,93
45264,93
45265,93
44683,168
44682,168
44681,168
44680,168
44687,168
44686,168
44684,168
26956,211
26952,211
26951,211
26950,211
49433,973
49432,973
49430,973
37685,1459
49436,973
05374,1317
40239,1847
05372,1317
59830,1266
13275,149
13273,149
59839,1977
13278,149
13279,149
44351,576
44350,576
08411,829
08417,829
58303,335
58300,335
14267,1083
14261,1083
20077,152
20074,152
20072,152
20070,152
20071,152
53778,1551
32878,1155
15112,1363
18167,684
18166,684
18161,384
18169,684
18168,684
38284,305
38285,305
38287,305
38282,305
38283,305
36973,1827
34087,918
58732,461
34089,918
29901,1784
29900,1784
29903,1784
27019,1772
23670,540
47657,237
07940,107
07943,107
66416,126
66145,223
66146,25
66147,25
47659,237
47658,237
66142,301
14467,375
47809,1911
11104,1664
28394,1141
25967,707
25966,707
59308,251
59309,251
25961,707
50506,589
59307,251
15025,1362
29633,904
29632,904
29637,904
29636,904
29634,904
20404,690
29638,904
32481,913
63975,1599
60724,1584
65992,294
65990,1441
65991,1795
65996,42
65997,411
65994,410
60722,1584
60723,1584
42472,943
60721,1584
50053,321
50052,71
50508,589
50055,321
50054,321
50505,589
50059,321
50058,321
50503,589
32669,161
19619,1104
16641,1373
16134,517
32667,161
32661,161
32662,161
33001,1806
65199,651
60728,1584
65192,78
65190,1054
42478,943
69501,332
69500,131
69503,1570
69502,333
69505,334
69507,1573
69506,615
69508,1018
31561,911
59846,1977
32324,44
24614,209
57374,1567
24611,209
25637,545
10601,1341
25631,545
65440,59
65337,840
65334,839
65443,151
65445,10
65331,838
24946,5
24947,5
24943,5
24940,5
24941,5
38990,26
38991,26
38994,26
38995,26
38997,26
38999,26
22720,398
22721,398
22723,398
43535,167
43536,1867
33170,1445
06085,1634
62908,344
43538,1867
07121,1639
62909,344
12588,671
11419,1667
57378,1964
12761,1677
57709,1569
02177,634
41976,1182
41977,1182
17512,1717
41979,1182
14966,1700
13469,269
13468,269
11103,1664
02851,1615
31564,1150
52765,1236
52764,1236
17773,202
58822,1576
46791,1508
51664,1226
58826,1576
64311,138
51329,590
64315,138
27943,1775
20662,1394
20661,1394
20667,1394
20665,1394
06081,1634
08468,1329
15638,1366
53458,1547
21395,693
21397,693
42956,68
42959,68
42958,68
21398,693
21399,693
48115,95
48114,95
20440,391
40014,742
09848,4
09849,4
45749,962
00416,180
00414,180
00415,180
53220,1544
63091,254
08649,1334
08645,1334
08644,1334
08643,1334
08641,1333
11911,670
18420,1100
18426,1381
20009,877
51957,1229
33429,1448
18429,1381
66567,1241
59151,463
59150,463
59153,463
59155,463
53416,595
53417,595
53414,595
53415,595
02178,634
56876,1250
65413,1082
66569,603
63327,103
63326,103
05782,1318
63329,103
63328,103
46793,1508
21169,392
34873,725
21168,392
06410,651
37961,567
37962,567
56875,1250
37967,567
44136,947
45968,963
39368,1173
39360,1173
39361,1173
39362,1173
50268,588
50269,588
66311,1868
66313,1190
66312,946
24379,888
24378,888
66316,436
66319,575
66318,316
24370,1412
24372,1412
01321,1290
01320,1290
40117,27
50198,1924
50199,1924
40115,27
06082,1634
47794,759
47790,759
11009,841
11008,841
30283,1433
08095,1649
46797,1508
54250,1947
66825,803
03074,1304
19111,524
19110,524
19115,524
19114,524
19119,524
40102,1848
47466,757
21312,881
47841,1208
43599,1488
60312,1025
47463,757
64091,50
12637,1676
27018,1772
39082,1839
23808,886
54768,1556
23802,886
43079,1485
53262,1545
23806,886
23804,886
26174,115
65838,1126
15635,1366
06972,1638
65830,890
65833,701
65832,542
65835,156
65834,702
69338,1118
08972,1655
43948,1870
25406,544
25407,544
25408,544
25409,544
69330,535
69331,206
69337,399
16587,200
16586,200
16585,200
56175,1957
08628,1332
12696,1353
42547,1482
42544,1482
42545,1482
42542,1482
21891,11
21890,11
56271,1560
48610,762
52221,1538
04072,645
48611,762
52228,774
52229,774
39962,933
29404,903
53179,1937
66788,1275
09495,1064
28651,405
63821,1278
57806,614
21092,1396
63668,31
63669,31
63666,31
63667,31
63664,31
63665,31
21099,1110
61808,100
61809,100
06202,491
61805,100
61806,100
61807,100
66783,1274
13664,672
26262,285
61237,1585
28082,1777
57329,1566
57324,1566
57327,1566
57322,1566
21273,281
49182,96
49181,96
21276,281
21274,281
49635,442
49634,442
49637,442
49188,96
49631,442
63407,626
49633,442
49632,442
54609,1240
22929,1403
20511,1741
46319,1899
30156,216
48328,1210
48329,1210
15176,378
09473,265
48325,1210
03802,1619
48327,1210
04139,1622
20510,1741
08783,830
08780,1653
08786,830
08784,830
49459,1920
42706,572
14011,1688
05310,142
10600,1341
09781,266
41097,1474
09786,266
40806,937
13250,849
13251,849
13253,849
18986,871
18981,871
18980,871
18983,871
15173,378
58499,73
58498,73
62752,134
58361,99
58360,99
58363,99
58362,99
58497,73
58366,99
30561,1146
30560,1146
30563,1146
30562,1146
30565,1146
30566,1146
15172,378
32755,1804
36606,729
36607,729
36604,729
36605,729
36603,729
17897,1098
28878,1142
47496,440
47494,440
47493,440
47492,440
47490,440
18184,684
04045,644
04044,644
04041,644
04040,644
04042,644
66021,1152
04048,644
43339,433
08431,80
44371,236
08437,80
29388,716
29921,1785
44378,236
07963,79
07962,79
07961,79
07960,79
07966,79
47675,758
28385,553
66127,418
30385,555
30384,555
30386,555
15551,856
18479,1382
01479,1292
48913,239
29962,1430
19762,527
59368,464
59369,464
58657,460
25984,548
59367,464
25982,548
35119,296
31165,217
29655,118
29657,118
29656,118
25876,1417
16005,1370
22846,1402
06788,1636
06789,1636
08625,1332
08924,8
08925,8
08920,8
08921,8
52108,1231
56114,1956
27486,1773
11144,843
08929,8
50039,71
50038,71
24584,541
24582,541
24583,541
66432,441
66433,320
50037,71
32608,121
55200,605
52711,448
32606,121
32607,121
32604,121
32605,121
18900,870
62444,622
52349,1233
06563,143
53622,1549
69529,345
69527,1030
36996,423
69524,74
69522,793
69521,1024
18903,870
24638,64
24639,64
17354,1377
24636,64
18871,523
65319,498
65314,265
18873,523
65312,108
65313,108
22748,535
20699,530
17353,1377
41065,938
18875,523
38974,1464
17352,1377
22746,535
22744,535
22745,535
43553,945
43554,945
43555,945
06436,492
31833,1442
51927,446
51921,446
12020,1079
48494,970
27487,1773
25191,703
63951,629
51831,1929
61193,1985
24960,5
24961,5
24962,5
27921,213
27920,213
27923,213
27922,213
27925,213
27926,213
27929,213
62927,345
62924,345
62925,345
62922,345
62923,345
54093,1944
64379,179
54928,781
59991,1978
63953,629
46958,965
36040,1821
55670,999
42753,745
42750,745
42754,745
42977,68
50582,1926
09869,4
45760,437
45767,437
00430,1040
00431,1040
00433,1040
00435,1040
44588,1498
02563,1300
02698,1046
02699,1046
02697,1046
21334,692
44584,1498
44586,1498
44587,1498
12316,2
12317,2
12314,2
12315,2
12312,2
12313,2
58806,462
12311,2
58808,462
33404,1447
33403,1447
12318,2
12319,2
20629,1106
50553,980
15632,1366
30175,1144
30172,1144
50550,980
30170,1144
30171,1144
50551,980
53434,596
53431,596
24033,208
66596,1967
54923,781
50555,980
45912,754
69210,1300
62694,624
62697,624
62691,624
54781,1557
02130,1282
54787,1557
30719,908
48160,1209
30713,908
15941,516
50201,1924
64003,1280
51287,770
04289,815
47804,1911
58772,1973
64001,1280
66339,750
66338,954
66337,749
66335,168
66334,578
66332,950
66331,1497
66330,577
21487,1111
40345,1849
52160,1537
38067,738
52691,1541
03277,258
40465,570
03274,258
03273,258
03272,258
07628,1645
03270,258
40469,570
03278,258
52167,1537
20862,1395
35555,1816
11061,842
11062,842
11064,842
11067,842
35344,564
38123,225
38122,225
38125,225
38124,225
38127,225
38126,225
31445,1439
32825,1154
24249,1122
13799,198
66806,1278
66593,133
66592,48
66591,48
58137,1017
66598,333
54925,781
45822,1504
61449,1268
55072,602
41037,92
55070,602
55071,602
55077,602
55074,602
66712,794
51552,983
61444,1268
65532,678
41032,92
58679,336
45410,1888
45413,1888
09806,836
66718,1987
02052,475
47112,583
07575,1058
07578,1058
61443,1268
33697,917
32820,414
65817,209
65816,541
65815,1123
65814,1761
04849,141
45416,1888
16317,1710
64416,630
08633,1332
33609,1810
40234,1468
31078,1790
22192,1750
58677,336
47139,1906
52143,1232
51687,771
40347,1849
25171,1126
51686,771
25174,1126
42566,1184
08455,663
16569,1096
07597,366
16564,1096
16567,1096
16560,1096
16563,1096
16562,1096
06194,491
07595,366
15214,1085
06193,491
06192,491
12675,1352
06199,491
28824,1780
52208,773
10817,1342
52200,773
52201,773
52203,773
56251,1005
61592,1989
63640,801
53153,988
27322,896
53155,988
53154,988
49150,1215
15215,1085
65761,63
21078,153
21075,153
21074,153
21077,153
21071,153
21070,153
21073,153
21072,153
61869,1992
01507,1293
01506,1293
01505,1293
29868,717
18474,1382
69311,686
65649,1737
69314,1393
69315,691
69316,37
69318,280
69319,205
41055,1472
15648,1367
63422,178
63427,178
05558,817
05559,817
31079,1790
05088,106
05089,106
01642,1295
01643,1295
32884,1155
21212,280
05086,106
05087,106
49335,318
45515,751
45511,751
45513,751
00664,1041
45519,751
05767,649
00339,1283
49477,441
05881,1053
30388,555
29924,1785
45327,1194
14048,1358
14049,1358
49479,441
49478,441
62591,623
62590,623
58951,1020
63188,1999
27535,1421
54922,781
29010,1782
36913,223
36910,1826
36916,223
36914,223
36915,223
36918,223
23202,1117
51281,1531
14957,1699
14954,1699
14955,1699
18219,386
35220,727
47238,966
04687,486
04684,486
04682,486
04681,486
04680,486
62778,1030
00597,471
07782,1060
00594,471
00593,471
00592,471
11865,1344
20030,878
56180,1957
00599,471
40121,27
44176,1873
44179,1873
44178,1873
40129,27
24502,1761
47479,1908
31614,1795
00338,1283
04063,645
04062,645
48704,972
48705,972
04064,645
65359,1072
42502,1862
42503,1862
13228,1683
44398,1496
03480,481
03481,481
44397,1496
03484,481
03486,481
42504,1862
47611,584
47612,584
47615,584
15577,1088
16542,1712
59349,1580
47671,758
15578,1088
01064,1603
10609,1662
12190,846
39444,311
39447,311
39443,311
39442,311
31149,217
16096,859
01065,1603
32701,720
55199,605
55198,605
53744,1550
55191,1558
55195,1558
21009,1109
01066,1603
39199,1841
50014,977
08905,666
44829,749
08900,666
08902,666
20386,529
66453,1221
66104,416
66106,296
66107,726
66108,564
66109,297
66458,1527
66459,766
65158,186
65159,186
65156,185
65155,358
26472,1769
52947,986
52943,986
52941,986
52940,986
60851,621
60852,621
60853,621
60854,621
60856,621
28107,22
00946,1602
11824,669
24651,64
32448,295
28108,22
50721,766
65379,148
55984,1001
65372,1074
18880,523
64451,1039
65377,147
65374,1078
65375,146
35534,417
35530,417
15426,512
50727,766
48686,1520
31856,119
43575,573
19300,1733
51940,984
19305,874
19306,874
55996,1002
19309,874
16891,381
20383,529
16890,381
17557,1719
16893,381
15549,856
16892,381
47736,1207
16895,381
13424,850
13422,850
16894,381
62305,798
11689,1668
16897,381
57598,1568
57597,1568
53566,1548
11687,1668
65485,380
46430,582
46431,582
65480,112
53564,1548
65488,1095
65489,1095
64427,255
45168,1885
64429,255
64428,255
07509,1642
47734,1207
20318,1392
53851,1942
53253,1940
16328,1091
54840,1951
21409,532
37345,928
46611,1901
05498,358
58770,1973
42220,1479
42227,166
42226,166
42225,166
09628,1338
24167,887
09626,1338
09627,1338
09625,1338
20322,1392
44396,1496
01068,1603
10023,839
10792,1072
10021,839
11944,844
44233,1191
63729,802
64547,803
62906,344
62907,344
12338,2
53343,1546
00891,1288
38873,1837
29088,714
29089,714
32725,1153
63364,625
63360,625
53452,775
53457,1547
33285,23
33286,23
24014,1407
24015,1407
57839,1014
53341,1546
54841,1951
07277,493
04218,1624
04219,1624
03070,1304
03073,1304
52089,1230
24331,1411
24330,1411
24332,1411
24335,1411
24334,1411
24337,1411
47862,967
47864,967
65231,656
26833,117
27314,896
30154,216
30155,216
65344,1659
30152,216
30153,216
23632,697
33881,1812
27313,896
54007,1552
14567,855
43909,574
14565,855
11042,502
11040,502
18095,1725
33884,1812
21843,1746
18028,682
32285,413
27744,1774
65382,1670
41559,1854
31463,1440
21237,204
31460,1440
50958,1224
21236,204
50957,1224
50954,1223
50952,1223
50951,1223
11309,6
21941,21
16100,859
53024,450
21943,21
25922,547
55050,328
46372,581
55055,328
55056,328
25826,706
25824,706
25825,706
25823,706
20631,1106
51937,984
54886,600
41553,1854
25829,706
66715,468
39625,165
20633,1393
66711,794
10197,109
20634,1393
57937,14
39626,165
20636,1393
07598,366
07596,366
10192,109
28827,1780
15217,1085
04869,356
04868,356
10190,109
61595,1989
04867,356
04864,141
01621,1610
54880,600
10250,1659
01626,1610
61509,1988
30298,1786
53223,1544
42670,1483
16099,859
16098,859
51934,984
42501,1862
42507,1862
17877,1720
42505,1862
22456,1114
16541,1712
16546,1712
16097,859
01487,351
12652,1351
12651,1351
22455,1114
12656,1351
13749,852
69481,130
69482,450
69483,594
69484,245
69485,596
69486,776
69487,1551
69489,996
32167,43
32163,43
32160,43
16899,381
63628,801
63629,801
19849,686
65747,1401
65746,282
61846,1991
65744,1114
58247,1970
65748,397
52082,1230
52083,1230
65678,1109
52086,1230
52087,1230
01561,474
01560,474
01564,474
43901,574
43903,574
43902,574
43904,574
43907,574
58658,460
43908,574
26224,894
21945,21
21944,21
49673,1524
21234,204
21233,204
21231,204
21942,21
63190,1999
21949,21
01622,1610
66381,1199
01627,1610
01624,1610
65253,1644
07875,1326
26593,1420
45572,960
45571,960
45577,960
45574,960
45575,960
35799,1454
35798,1454
08339,1651
43945,1870
08338,1651
52623,593
37986,304
13213,20
13216,20
13217,20
37984,304
14454,150
36930,25
36931,25
36932,25
36933,25
36936,25
36937,25
14799,199
47644,1206
14978,1701
18370,1380
14792,199
14793,199
14794,199
14795,199
14796,199
34864,725
34867,725
20014,877
34861,725
34862,725
62710,343
62713,343
62712,343
62717,343
32512,557
17878,1720
25526,1765
32510,557
30281,1433
02713,478
02712,478
36648,299
55772,173
02715,478
08746,664
14458,150
44153,1493
44151,1493
27187,1134
09900,499
32514,557
07604,366
47453,1205
47451,1205
47457,1205
03522,1049
55157,603
15775,515
15774,515
15776,515
12072,1080
15773,515
15772,515
36414,1168
11357,503
40810,937
31303,1793
58733,461
60527,1267
52621,593
62575,1271
34398,1159
30833,87
30832,87
30831,87
59411,789
30835,87
30834,87
48346,1519
39468,227
60520,1267
39463,227
39462,227
39460,227
62570,1271
54144,1945
30603,1788
63623,801
34137,561
60521,1267
39364,1173
54807,1949
65436,1695
49002,1521
08968,1655
44843,1882
47639,1206
44847,1882
09078,1656
66478,242
07290,658
07292,658
57205,1251
07297,659
07299,659
07298,659
66472,1531
66473,128
66474,982
66475,129
66477,983
06528,652
06529,652
55910,1955
58323,1959
11933,1669
09717,1339
47642,1206
55421,782
55423,782
32421,1800
55425,782
32424,1800
45220,1887
28125,22
56193,785
56194,785
56195,785
56196,785
56198,785
13863,270
22783,1752
22780,1752
35513,66
35512,66
35511,66
07506,1642
35517,66
60156,1583
35518,66
07500,1324
07435,1641
02151,1044
07433,1641
23782,85
36422,1168
07502,1324
02159,633
51979,1931
32398,120
27097,1133
27096,1133
65170,359
65171,359
65173,490
51960,1229
27099,1133
69286,1360
69294,857
17209,1716
69296,380
69291,199
69290,59
60522,1267
69292,378
23859,1118
52430,1234
69299,518
69298,36
52435,1234
52434,1234
53464,1547
06007,1633
59386,1581
57730,1012
25033,702
33410,1447
00336,1283
65351,370
65352,192
65354,501
65355,1070
65356,1071
65357,193
24922,542
33346,916
65621,522
48344,1519
33341,916
02525,636
02521,636
25250,210
25253,210
32094,1798
50467,1925
20010,877
42243,315
42245,315
42247,315
42246,315
42248,315
20012,877
31612,1795
08979,1336
10005,1340
10008,1340
38730,739
38731,739
31080,1790
56029,1003
38733,739
33115,559
33114,559
39624,165
54879,600
54878,600
28085,1777
19049,1102
62966,30
62967,30
62964,30
62965,30
62968,30
38737,739
47221,1512
39627,165
10266,268
10267,268
10268,268
10269,268
16102,859
05275,262
05277,262
05276,262
36834,222
62349,1591
05278,262
63383,1275
37278,1170
21552,533
66553,779
21551,533
49806,976
21557,533
21554,533
41446,231
41447,231
41448,231
20978,37
39291,1843
19297,1733
03059,353
03058,353
03057,353
03056,353
03055,353
08000,827
04230,1312
54297,993
54296,993
61984,341
57893,1572
54298,993
18533,1726
51919,446
01388,76
38691,308
01385,76
01384,76
01387,76
01386,76
58736,461
01383,76
62774,1030
65053,475
02710,478
61983,341
44629,952
32192,1444
61982,341
08748,664
31264,1149
08749,664
31261,1149
31260,1149
44625,952
54121,1553
37859,424
33805,1158
08747,664
37854,424
37855,424
37850,424
37851,424
37852,424
37853,424
02718,478
20201,1105
09970,54
37957,567
40104,1848
66801,1277
44445,1192
66803,349
66802,802
66804,75
66807,627
66808,1037
43885,1869
14157,1360
66059,1980
51517,129
23574,155
23572,155
23570,155
07601,366
57584,1967
15187,1365
15185,1365
44443,1192
15180,378
27666,1138
23240,1404
27665,1138
27662,1138
27661,1138
23243,1404
03068,1304
59205,176
66731,100
55152,603
66736,340
02092,809
15327,271
66739,796
59207,176
44448,1192
04801,183
04803,183
04802,183
04806,183
42041,1478
53460,1547
51810,1228
15320,271
53738,1550
16383,1094
62577,1271
36970,1827
39258,1842
42045,1478
39254,1842
39255,1842
39256,1842
39253,1842
59996,1978
16525,1095
35226,727
16526,1095
16528,1095
45219,1887
36971,1827
48378,1211
30978,409
41670,571
12638,1676
04003,1310
08967,1655
56563,28
04002,1310
46927,1903
21358,1397
53243,989
39385,1174
04007,1310
63850,1037
29400,903
60954,794
69465,445
60951,794
60950,794
69461,588
21030,880
21033,880
62430,1029
63978,1599
63600,1595
05653,488
63603,1595
63604,1595
24329,1411
63607,1035
65729,154
65728,154
01373,1291
18557,1383
65721,21
01374,1291
65726,1749
01376,1291
66615,615
47858,967
43381,1188
43380,1188
43929,316
43384,1188
43388,1188
49129,240
49659,320
49658,320
49656,320
49655,320
49654,320
49653,320
18555,1383
22917,695
56387,1247
32530,1801
47851,1208
01602,1294
56388,1247
39956,933
22914,695
46058,964
18552,1383
22911,695
53119,1936
57168,1565
57169,1565
05216,1630
41696,1477
24824,889
38704,1835
53242,989
06794,1636
54464,995
54461,995
52609,1235
52604,1235
61980,341
52603,1235
35676,1818
00634,51
00632,51
00633,51
00631,51
41649,1855
18550,1383
00639,51
53737,1550
23038,1754
57385,1964
17959,1721
57380,1964
62736,470
62734,470
62733,470
62732,470
62731,470
62730,470
